province,REF_DATE,uom_houseindex,scalar_houseindex,avg_house_only,avg_land_only,avg_totalhouseland,uom_income,scalar_income,statistic_income,avg_income,uom_expenditure,scalar_expenditure,statistic_expenditure,avg_food_expenditures,avg_income_taxes,avg_mortageinsurance,avg_mortagePaid,avg_accomodation,avg_rent,avg_shelter,avg_total_expenditure,avg_taxes_landregfees,uom_tourist,scalar_tourist,avg_international_tourism,avg_domestic_tourism,uom_labourforce,scalar_labourforce,statistic_labourforce,avg_employment,avg_fulltime,avg_labourforce,avg_parttime,avg_population,avg_unemployment,uom_lfperc,scalar_lfperc,statistic_labourforceperc,avg_employment_rate,avg_participationrate,avg_unemploymentrate,uom_crime,scalar_crime,statistic_crime,avg_crime_incidents
Canada,1982-04,"Index, 201612=100",units,38.5,40.6,39.9,,,,,,,,,,,,,,,,,Persons,unit,2980018.0,5364485.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",5020.81103515625,5898.966796875,5563.033203125,1011.3499755859375,8458.5556640625,542.2222290039062,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",55.522220611572266,62.42222213745117,10.699999809265137,,,,
Canada,1982-10,"Index, 201612=100",units,37.4,37.5,38.3,,,,,,,,,,,,,,,,,Persons,unit,2845446.0,5682329.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",4891.51123046875,5701.9501953125,5608.9775390625,1045.13330078125,8519.27734375,717.433349609375,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",53.35555648803711,62.36666488647461,14.05555534362793,,,,
Canada,1982-01,"Index, 201612=100",units,39.1,40.5,40.3,,,,,,,,,,,,,,,,,Persons,unit,2167060.0,3917435.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",5080.5556640625,5974.283203125,5557.57763671875,1012.7000122070312,8427.9111328125,477.022216796875,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",56.46666717529297,62.655555725097656,9.622221946716309,,,,
Canada,1982-12,"Index, 201612=100",units,37.2,37.0,37.9,,,,,,,,,,,,,,,,,Persons,unit,2398395.0,4487441.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",4887.57763671875,5685.716796875,5619.1220703125,1056.3333740234375,8536.7998046875,731.5333251953125,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",53.233333587646484,62.31111145019531,14.166666984558105,,,,
Canada,1982-08,"Index, 201612=100",units,37.8,38.2,38.8,,,,,,,,,,,,,,,,,Persons,unit,4174853.0,1.0081428E7,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",4911.66650390625,5709.7333984375,5575.0556640625,1064.566650390625,8501.0556640625,663.388916015625,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",53.70000076293945,62.122222900390625,13.177778244018555,,,,
Canada,1982-07,"Index, 201612=100",units,38.0,38.5,39.0,,,,,,,,,,,,,,,,,Persons,unit,4037617.0,1.0231977E7,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",4936.822265625,5766.16650390625,5596.56689453125,1041.949951171875,8489.5224609375,659.7000122070312,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",54.0444450378418,62.477779388427734,13.100000381469727,,,,
New Brunswick,2013-12,"Index, 201612=100",units,98.2,100.0,98.4,Dollars,units,"Median total income,Both sexes,All age groups",2404.17,Dollars,unit,Average expenditure per household,567.67,835.08,11.33,275.75,874.67,150.75,975.42,5418.58,0.83,Persons,unit,272853.0,333072.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",227.9166717529297,193.5500030517578,253.23333740234375,34.38333511352539,379.0,25.316667556762695,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",58.45000076293945,65.38333129882812,10.699999809265137,Number,unit,Total of all violations-Actual incidents,3448.67
New Brunswick,2013-06,"Index, 201612=100",units,98.2,100.0,98.4,Dollars,units,"Median total income,Both sexes,All age groups",2404.17,Dollars,unit,Average expenditure per household,567.67,835.08,11.33,275.75,874.67,150.75,975.42,5418.58,0.83,Persons,unit,317871.0,446136.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",225.51666259765625,192.63333129882812,252.43333435058594,32.88333511352539,379.3666687011719,26.933332443237305,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",57.016666412353516,64.93333435058594,12.183333396911621,Number,unit,Total of all violations-Actual incidents,3448.67
New Brunswick,2013-08,"Index, 201612=100",units,98.2,100.0,98.4,Dollars,units,"Median total income,Both sexes,All age groups",2404.17,Dollars,unit,Average expenditure per household,567.67,835.08,11.33,275.75,874.67,150.75,975.42,5418.58,0.83,Persons,unit,388305.0,557666.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",226.8333282470703,191.51666259765625,251.38333129882812,35.31666564941406,379.1499938964844,24.58333396911621,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",57.46666717529297,64.46666717529297,10.966666221618652,Number,unit,Total of all violations-Actual incidents,3448.67
New Brunswick,2013-11,"Index, 201612=100",units,98.3,100.0,98.5,Dollars,units,"Median total income,Both sexes,All age groups",2404.17,Dollars,unit,Average expenditure per household,567.67,835.08,11.33,275.75,874.67,150.75,975.42,5418.58,0.83,Persons,unit,303534.0,367111.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",227.5500030517578,194.1999969482422,252.0,33.349998474121094,379.0333251953125,24.433332443237305,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",58.0,64.86666870117188,10.649999618530273,Number,unit,Total of all violations-Actual incidents,3448.67
New Brunswick,2013-10,"Index, 201612=100",units,98.2,100.0,98.5,Dollars,units,"Median total income,Both sexes,All age groups",2404.17,Dollars,unit,Average expenditure per household,567.67,835.08,11.33,275.75,874.67,150.75,975.42,5418.58,0.83,Persons,unit,305839.0,429241.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",227.18333435058594,195.03334045410156,251.71665954589844,32.16666793823242,379.04998779296875,24.53333282470703,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",57.93333435058594,64.75,10.699999809265137,Number,unit,Total of all violations-Actual incidents,3448.67
New Brunswick,2013-02,"Index, 201612=100",units,97.9,100.0,98.2,Dollars,units,"Median total income,Both sexes,All age groups",2404.17,Dollars,unit,Average expenditure per household,567.67,835.08,11.33,275.75,874.67,150.75,975.42,5418.58,0.83,Persons,unit,231512.0,284231.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",226.25,192.73333740234375,251.4499969482422,33.53333282470703,379.6333312988281,25.200000762939453,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",57.099998474121094,64.0999984741211,10.966666221618652,Number,unit,Total of all violations-Actual incidents,3448.67
New Brunswick,2013-03,"Index, 201612=100",units,98.1,100.0,98.4,Dollars,units,"Median total income,Both sexes,All age groups",2404.17,Dollars,unit,Average expenditure per household,567.67,835.08,11.33,275.75,874.67,150.75,975.42,5418.58,0.83,Persons,unit,327340.0,392529.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",225.06666564941406,191.93333435058594,251.1666717529297,33.16666793823242,379.54998779296875,26.116666793823242,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",56.86666488647461,64.08333587646484,11.350000381469727,Number,unit,Total of all violations-Actual incidents,3448.67
New Brunswick,2013-04,"Index, 201612=100",units,98.0,100.0,98.3,Dollars,units,"Median total income,Both sexes,All age groups",2404.17,Dollars,unit,Average expenditure per household,567.67,835.08,11.33,275.75,874.67,150.75,975.42,5418.58,0.83,Persons,unit,308952.0,375086.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",225.01666259765625,191.9499969482422,250.1999969482422,33.099998474121094,379.45001220703125,25.16666603088379,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",57.13333511352539,64.11666870117188,10.933333396911621,Number,unit,Total of all violations-Actual incidents,3448.67
New Brunswick,2013-05,"Index, 201612=100",units,98.2,100.0,98.4,Dollars,units,"Median total income,Both sexes,All age groups",2404.17,Dollars,unit,Average expenditure per household,567.67,835.08,11.33,275.75,874.67,150.75,975.42,5418.58,0.83,Persons,unit,328885.0,413173.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",227.03334045410156,192.51666259765625,251.9166717529297,34.516666412353516,379.3666687011719,24.883333206176758,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",57.68333435058594,64.6500015258789,10.816666603088379,Number,unit,Total of all violations-Actual incidents,3448.67
New Brunswick,2013-09,"Index, 201612=100",units,98.2,100.0,98.4,Dollars,units,"Median total income,Both sexes,All age groups",2404.17,Dollars,unit,Average expenditure per household,567.67,835.08,11.33,275.75,874.67,150.75,975.42,5418.58,0.83,Persons,unit,307360.0,443503.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",227.51666259765625,191.85000610351562,253.0,35.66666793823242,379.0333251953125,25.483333587646484,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",58.13333511352539,65.26667022705078,11.183333396911621,Number,unit,Total of all violations-Actual incidents,3448.67
New Brunswick,2013-07,"Index, 201612=100",units,98.2,100.0,98.4,Dollars,units,"Median total income,Both sexes,All age groups",2404.17,Dollars,unit,Average expenditure per household,567.67,835.08,11.33,275.75,874.67,150.75,975.42,5418.58,0.83,Persons,unit,366922.0,532354.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",228.48333740234375,193.31666564941406,252.21665954589844,35.18333435058594,379.29998779296875,23.683332443237305,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",57.70000076293945,64.38333129882812,10.366666793823242,Number,unit,Total of all violations-Actual incidents,3448.67
New Brunswick,2013-01,"Index, 201612=100",units,97.7,100.0,98.0,Dollars,units,"Median total income,Both sexes,All age groups",2404.17,Dollars,unit,Average expenditure per household,567.67,835.08,11.33,275.75,874.67,150.75,975.42,5418.58,0.83,Persons,unit,256122.0,313984.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",224.4499969482422,189.88333129882812,252.36666870117188,34.56666564941406,379.73333740234375,27.91666603088379,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",56.79999923706055,64.56666564941406,12.033333778381348,Number,unit,Total of all violations-Actual incidents,3448.67
Quebec,1991-07,"Index, 201612=100",units,56.96666666666667,49.13333333333333,54.43333333333333,,,,,,,,,,,,,,,,,Persons,unit,1495552.0,2036714.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1970.1500244140625,1652.800048828125,2245.9833984375,317.3333435058594,3403.283447265625,275.8500061035156,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",53.483333587646484,61.599998474121094,12.816666603088379,,,,
Quebec,1991-06,"Index, 201612=100",units,57.0,49.166666666666664,54.46666666666667,,,,,,,,,,,,,,,,,Persons,unit,966341.0,1388104.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1975.88330078125,1666.4832763671875,2239.699951171875,309.3833312988281,3400.466552734375,263.79998779296875,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",53.63333511352539,61.349998474121094,12.283333778381348,,,,
Quebec,1991-10,"Index, 201612=100",units,57.03333333333334,49.43333333333334,54.56666666666666,,,,,,,,,,,,,,,,,Persons,unit,843582.0,1184594.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1965.9000244140625,1653.433349609375,2223.9833984375,312.48333740234375,3409.816650390625,258.1000061035156,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",53.25,60.63333511352539,12.016666412353516,,,,
Quebec,1991-12,"Index, 201612=100",units,56.79999999999999,49.9,54.5,,,,,,,,,,,,,,,,,Persons,unit,703224.0,956443.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1954.13330078125,1649.7166748046875,2210.800048828125,304.4166564941406,3415.5,256.6666564941406,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",52.81666564941406,60.21666717529297,12.0,,,,
Quebec,1991-02,"Index, 201612=100",units,57.26666666666667,48.9,54.53333333333334,,,,,,,,,,,,,,,,,Persons,unit,604057.0,848295.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1975.3333740234375,1673.36669921875,2239.89990234375,301.95001220703125,3387.25,264.6000061035156,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",53.78333282470703,61.5,12.483333587646484,,,,
Quebec,1991-11,"Index, 201612=100",units,56.79999999999999,49.93333333333333,54.53333333333334,,,,,,,,,,,,,,,,,Persons,unit,760342.0,1024286.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1955.7332763671875,1644.550048828125,2218.300048828125,311.1666564941406,3412.666748046875,262.5833435058594,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",52.83333206176758,60.36666488647461,12.183333396911621,,,,
Quebec,1991-03,"Index, 201612=100",units,57.6,49.06666666666666,54.86666666666667,,,,,,,,,,,,,,,,,Persons,unit,817083.0,1081393.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1969.300048828125,1663.699951171875,2237.966552734375,305.5833435058594,3390.38330078125,268.6499938964844,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",53.5,61.31666564941406,12.699999809265137,,,,
Quebec,1991-09,"Index, 201612=100",units,57.0,49.5,54.53333333333334,,,,,,,,,,,,,,,,,Persons,unit,909548.0,1277935.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1961.9166259765625,1642.9166259765625,2236.333251953125,319.0,3407.86669921875,274.3999938964844,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",53.16666793823242,61.18333435058594,12.716666221618652,,,,
Quebec,1991-08,"Index, 201612=100",units,56.9,49.199999999999996,54.4,,,,,,,,,,,,,,,,,Persons,unit,1395124.0,1971611.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1972.75,1646.1500244140625,2243.5,326.5833435058594,3405.433349609375,270.76666259765625,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",53.53333282470703,61.43333435058594,12.516666412353516,,,,
Quebec,1991-04,"Index, 201612=100",units,56.833333333333336,48.76666666666667,54.23333333333333,,,,,,,,,,,,,,,,,Persons,unit,781651.0,1060886.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1971.050048828125,1664.5,2236.64990234375,306.5833435058594,3394.36669921875,265.5833435058594,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",53.56666564941406,61.33333206176758,12.550000190734863,,,,
Quebec,1991-05,"Index, 201612=100",units,56.9,49.20000000000001,54.4,,,,,,,,,,,,,,,,,Persons,unit,845791.0,1205404.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1973.699951171875,1668.949951171875,2235.283447265625,304.7833251953125,3397.39990234375,261.5333251953125,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",53.650001525878906,61.21666717529297,12.133333206176758,,,,
Quebec,1991-01,"Index, 201612=100",units,56.63333333333333,48.5,53.9,,,,,,,,,,,,,,,,,Persons,unit,655212.0,873853.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1974.0167236328125,1672.2667236328125,2238.2666015625,301.73333740234375,3384.39990234375,264.26666259765625,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",53.849998474121094,61.58333206176758,12.466666221618652,,,,
Atlantic Region,1986-07,"Index, 201612=100",units,53.1,45.3,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atlantic Region,1986-06,"Index, 201612=100",units,53.1,45.3,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atlantic Region,1986-09,"Index, 201612=100",units,53.5,45.2,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atlantic Region,1986-11,"Index, 201612=100",units,53.7,45.4,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atlantic Region,1986-02,"Index, 201612=100",units,52.9,44.5,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atlantic Region,1986-01,"Index, 201612=100",units,52.8,43.5,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atlantic Region,1986-03,"Index, 201612=100",units,52.9,44.5,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atlantic Region,1986-04,"Index, 201612=100",units,53.1,44.5,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atlantic Region,1986-10,"Index, 201612=100",units,53.5,45.2,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atlantic Region,1986-08,"Index, 201612=100",units,53.4,45.2,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atlantic Region,1986-05,"Index, 201612=100",units,53.0,45.2,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atlantic Region,1986-12,"Index, 201612=100",units,53.9,45.4,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manitoba,2003-11,"Index, 201612=100",units,55.2,36.9,49.8,Dollars,units,"Median total income,Both sexes,All age groups",1866.67,,,,,,,,,,,,,Persons,unit,76824.0,138617.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",358.8500061035156,293.48333740234375,378.29998779296875,65.3499984741211,531.9666748046875,19.433332443237305,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",64.11666870117188,68.05000305175781,5.7166666984558105,Number,unit,Total of all violations-Actual incidents,13045.83
Manitoba,2003-01,"Index, 201612=100",units,53.6,35.6,48.2,Dollars,units,"Median total income,Both sexes,All age groups",1866.67,,,,,,,,,,,,,Persons,unit,77778.0,145093.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",357.6499938964844,290.9333190917969,375.3999938964844,66.69999694824219,527.3333129882812,17.75,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",64.43333435058594,68.03333282470703,5.133333206176758,Number,unit,Total of all violations-Actual incidents,13045.83
Manitoba,2003-07,"Index, 201612=100",units,54.6,36.6,49.2,Dollars,units,"Median total income,Both sexes,All age groups",1866.67,,,,,,,,,,,,,Persons,unit,119512.0,241224.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",361.4166564941406,295.54998779296875,379.1666564941406,65.83333587646484,530.0999755859375,17.75,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",64.83333587646484,68.4000015258789,5.0333333015441895,Number,unit,Total of all violations-Actual incidents,13045.83
