Province,Listprice,date added,locality,postal_code,year_built,taxes,basement,Lot_size,Beds,Baths,Area,MonthyrAdded,PricePerSqft,Age 
Ontario,289900,11-Nov-18,Chatham - Kent,N7L 2M2,1968,"3,130.72 CAD (2018)",Full Finished,,3,1.5,780.8249027,Nov-18,371.2740193,50
Ontario,1099000,05-Oct-18,Milton,L9E 1H6,2018,,Full,0.083 Ac,4,4,3123,Oct-18,351.9052193,0
Ontario,244900,27-Nov-18,Mississippi Mills,K0A 1A0,2013,"2,032 CAD (2018)",Full,,1,1,780.8249027,Nov-18,313.6426607,5
Ontario,125000,06-Apr-17,Drummond - North Elmsley,K7C 4K9,2018,968 CAD (2017),,,2,1,780.8249027,Apr-17,160.0871073,0
Ontario,462900,15-Nov-18,Pickering,L1V 6V2,2018,"2,922.86 CAD (2018)",,,2,2,780.8249027,Nov-18,592.8345758,0
Ontario,1375000,07-Sep-18,Ottawa,K0A1T0,2018,,,24.8 Ac,3,3,780.8249027,Sep-18,1760.958181,0
Ontario,399900,27-Nov-18,Brampton,L6T2X2,2018,"2,154.39 CAD (2018)",,,3,2,1200,Nov-18,333.25,0
Ontario,364900,31-Oct-18,Mississauga,,2018,,,,,,780.8249027,Oct-18,467.3262837,0
Ontario,425000,27-Nov-18,Mississauga,L5B3Y6,2018,"1,881.64 CAD (2018)",,,2,2,900,Nov-18,472.2222222,0
Ontario,579900,19-Jun-18,Hamilton Township,K0L 1E0,1983,"4,213 CAD (2017)",Walkout,1.09 Ac,3,1,780.8249027,Jun-18,742.6761083,35
Ontario,400000,19-Apr-18,Markham,L6G 0B2,2018,,,,,,780.8249027,Apr-18,512.2787434,0
Ontario,530000,24-Jan-18,Toronto,M5E1Z2,2018,,,,,,780.8249027,Jan-18,678.769335,0
Ontario,738000,15-Oct-18,Toronto,M8V 0E5,2018,"2,800 CAD (2018)",,,2,2,960,Oct-18,768.75,0
Ontario,579800,26-Jul-18,Brampton,L6V 2R1,2018,"3,200 CAD (2017)",Full Finished With Seprate Entrance,,4,3,780.8249027,Jul-18,742.5480386,0
Ontario,425000,19-Nov-18,Mississauga,L5B1M7,2018,,,,1,1,601,Nov-18,707.1547421,0
Ontario,300000,31-May-18,Whitby,L1N 1B9,2018,,,,,,780.8249027,May-18,384.2090576,0
Ontario,589000,19-Sep-18,Toronto,M5V0J8,2015,,,,1,1,651,Sep-18,904.7619048,3
Ontario,279900,12-Oct-18,New Tecumseth,L0G 1W0,2018,,Crawl,,2,1,1000,Oct-18,279.9,0
Ontario,279777,19-Jul-18,Ottawa,K1G 4C2,2014,"2,533 CAD (2018)",Full Fully Finished,,2,3,780.8249027,Jul-18,358.309525,4
Ontario,2300000,16-Nov-17,Toronto,M9B 4J9,2018,,,,,,780.8249027,Nov-17,2945.602775,0
Ontario,749880,17-Jul-18,Ottawa,K1L 7T5,2018,,,0.044 Ac,3,2,2200,Jul-18,340.8545455,0
Ontario,649990,05-Nov-18,Essa,,2018,,Full,0.104 Ac,4,4,2850,Nov-18,228.0666667,0
Ontario,519900,26-Oct-18,St. Catharines,L2M 2S2,2018,"3,567 CAD (2018)",Full,0.185 Ac,4,2,1050,Oct-18,495.1428571,0
Ontario,1025000,06-Jun-18,Ottawa,,1987,"6,340 CAD (2017)",,,4,4,780.8249027,Jun-18,1312.71428,31
Ontario,850000,19-Nov-18,Toronto,M5G 2J9,2018,,,,2,2,780.8249027,Nov-18,1088.59233,0
Ontario,407000,27-Nov-18,Toronto,M9V5G7,2018,"1,032.15 CAD (2018)",,,2,2,1000,Nov-18,407,0
Ontario,479900,13-Sep-18,Mississauga,L5N2E3,2018,"2,260 CAD (2018)",,,3,2,780.8249027,Sep-18,614.6064224,0
Ontario,459900,25-Sep-18,Brighton,K0K 1H0,2004,,Full,0.116 Ac,3,2,1427,Sep-18,322.284513,14
Ontario,344900,31-Jul-18,Fort Erie,L2A5J3,2018,"3,002 CAD (2018)",Full Partially Finished,0.134 Ac,3,2,1172,Jul-18,294.2832765,0
Ontario,899900,01-Oct-18,Caledon,L7C3P6,2018,,,,4,4,780.8249027,Oct-18,1152.499103,0
Ontario,684000,26-Oct-18,Kitchener,N2R 0B4,2018,,Walkout,,4,2,2400,Oct-18,285,0
Ontario,259900,27-Sep-18,Toronto,M1H2Y5,2018,,,,1,1,575,Sep-18,452,0
Ontario,439900,17-Sep-18,Toronto,,2018,,,,1,1,497,Sep-18,885.110664,0
Ontario,502900,13-Aug-18,Toronto,M6M1A2,2018,,,,1,1,624,Aug-18,805.9294872,0
New Brunswick,184900,27-Nov-18,Riverview,E1B1Y1,2006,,Full (Finished),,4,3,2080,Nov-18,88.89423077,12
New Brunswick,85000,28-Nov-18,Madawaska County,E7B1A9,2018,,,,3,2,780.8249027,Nov-18,108.859233,0
New Brunswick,209900,28-Nov-18,Sussex,E4E1Z8,1995,,,,4,2,780.8249027,Nov-18,268.8182706,23
New Brunswick,157000,30-Nov-18,Moncton,E1E4P4,2018,,Common (Partially Finished),,3,2,1125,Nov-18,139.5555556,0
New Brunswick,117200,28-Nov-18,Saint John,E2M6C3,2018,,Full (Partially Finished),,3,1,780.8249027,Nov-18,150.0976718,0
New Brunswick,44900,27-Nov-18,Fredericton,E3B8L6,1974,,,,4,1,780.8249027,Nov-18,57.50328895,44
New Brunswick,275900,30-Nov-18,Shediac,E4P0A9,2008,,Common (Finished),,4,2,2312,Nov-18,119.33391,10
New Brunswick,123900,27-Nov-18,Grand Barachois,E4P8C7,2018,,Full (Unfinished),,3,2,1168,Nov-18,106.0787671,0
New Brunswick,329900,30-Nov-18,Quispamsis,E2E0J8,2014,,,,3,2,780.8249027,Nov-18,422.5018936,4
New Brunswick,55000,27-Nov-18,Fredericton,E3G0H7,2006,,None,,4,2,780.8249027,Nov-18,70.43832722,12
New Brunswick,515000,30-Nov-18,Fredericton,E3A0K5,2007,,Full,,,,780.8249027,Nov-18,659.5588822,11
New Brunswick,189900,27-Nov-18,Kings,E5N6R8,1980,,Full (Finished),,4,2,780.8249027,Nov-18,243.2043334,38
New Brunswick,489000,05-Oct-18,Moncton,E1G4Y9,2018,,Full (Partially Finished),,5,3,2850,Oct-18,171.5789474,0
New Brunswick,368000,27-Nov-18,Moncton,E1C6V6,2018,,,,,,7847,Nov-18,46.89690328,0
New Brunswick,308900,30-Nov-18,Saint John,E2K4T4,1988,,Full (Finished),,4,3,780.8249027,Nov-18,395.6072596,30
New Brunswick,564900,29-Nov-18,Fredericton,E3G0E8,2006,,,,2,3,780.8249027,Nov-18,723.4656554,12
New Brunswick,209000,29-Nov-18,Riverview,E1B3C4,2018,,Common (Partially Finished),,6,3,3350,Nov-18,62.3880597,0
New Brunswick,149500,28-Nov-18,Saint John,E2M6C8,1978,,Crawl Space,,2,1,780.8249027,Nov-18,191.4641804,40
New Brunswick,119900,27-Nov-18,Shediac,E4P0G9,2012,,,,1,3,1088,Nov-18,110.2022059,6
New Brunswick,515000,30-Nov-18,Fredericton,E3A0K5,2007,,Full,,8,5,780.8249027,Nov-18,659.5588822,11
New Brunswick,119900,30-Nov-18,Saint John,E2J3H1,1965,,Full (Partially Finished),,3,2,780.8249027,Nov-18,153.5555533,53
New Brunswick,849900,30-Nov-18,Rothesay,E2H1S8,1949,,Full,,3,2,780.8249027,Nov-18,1088.46426,69
New Brunswick,463000,27-Nov-18,Hanwell,E3E2L8,2007,,Full,,4,3,780.8249027,Nov-18,592.9626455,11
New Brunswick,44900,28-Nov-18,Woodstock,E7M2V1,1914,,Partial (Unfinished),,,,780.8249027,Nov-18,57.50328895,104
New Brunswick,119900,03-Aug-18,Dieppe,E1A 1G3,2018,"2,064.42 CAD (2018)",Full,,2,1,1124,Aug-18,106.6725979,0
New Brunswick,175000,28-Nov-18,Edmundston,E3V4L1,1971,,,,4,3,780.8249027,Nov-18,224.1219502,47
New Brunswick,139900,28-Nov-18,Chipman,E3A1Y3,1940,,Crawl Space,,,,780.8249027,Nov-18,179.1694905,78
New Brunswick,69900,27-Nov-18,Saint John,E2H2E1,2018,,Crawl Space,0.224 Ac,4,1,780.8249027,Nov-18,89.52071041,0
New Brunswick,164900,27-Nov-18,Fredericton,E3A8E1,1967,,,,3,1,780.8249027,Nov-18,211.186912,51
New Brunswick,134900,28-Nov-18,Woodstock,E7M2T3,1950,,Full,,2,2,780.8249027,Nov-18,172.7660062,68
New Brunswick,259000,30-Nov-18,Riley Brook,E7G4B6,1988,,Full (Unfinished),,2,1,780.8249027,Nov-18,331.7004864,30
New Brunswick,179900,28-Nov-18,Hampton,E5N5C2,1972,,,,4,2,780.8249027,Nov-18,230.3973649,46
New Brunswick,134900,27-Nov-18,Kings,E4Z3E4,2018,,Full (Unfinished),,3,1,975,Nov-18,138.3589744,0
New Brunswick,269900,27-Nov-18,Gloucester,E8J1W1,1982,,,,3,3,780.8249027,Nov-18,345.6600821,36
New Brunswick,43400,30-Nov-18,Sackville,E4L1M3,2018,,Full,,5,1,1920,Nov-18,22.60416667,0
New Brunswick,125000,28-Nov-18,Victoria,E7H1M7,1994,,,0.035 Ac,4,2,780.8249027,Nov-18,160.0871073,24
New Brunswick,129900,27-Nov-18,Bathurst,E2A3T5,1974,,,,4,2,780.8249027,Nov-18,166.3625219,44
New Brunswick,209900,29-Nov-18,Dieppe,E1A1T9,1973,,Full (Finished),,4,3,2376,Nov-18,88.34175084,45
New Brunswick,159900,27-Nov-18,Rothesay,E2E3N3,1983,,,,3,3,780.8249027,Nov-18,204.7834277,35
New Brunswick,150000,27-Nov-18,Memramcook,E4K1Z4,2018,,Common (Unfinished),,3,2,2308,Nov-18,64.99133449,0
New Brunswick,129900,27-Nov-18,Memramcook,E4K2V2,2018,,Common (Unfinished),,3,1,1516,Nov-18,85.68601583,0
New Brunswick,250000,28-Nov-18,Saint John,E2L5A7,2018,,,,2,2,780.8249027,Nov-18,320.1742146,0
New Brunswick,82500,27-Nov-18,Victoria,E3Z1W2,1967,,,,4,2,780.8249027,Nov-18,105.6574908,51
New Brunswick,287900,27-Nov-18,Dieppe,E1A0W8,2009,,Common (Finished),,4,2,2120,Nov-18,135.8018868,9
New Brunswick,159900,27-Nov-18,York,E6G2A3,1953,,Full,,3,2,780.8249027,Nov-18,204.7834277,65
New Brunswick,599000,27-Nov-18,Saint Andrews,E5B1Y9,2018,,Full,,5,3,780.8249027,Nov-18,767.1374183,0
New Brunswick,349900,28-Nov-18,Quispamsis,E2G0K6,2018,,,,4,3,780.8249027,Nov-18,448.1158308,0
New Brunswick,139900,27-Nov-18,Moncton,E1E1N3,1961,,,,3,1,928,Nov-18,150.7543103,57
New Brunswick,389900,30-Nov-18,Queens,E4C4K6,2004,,,,4,2,780.8249027,Nov-18,499.3437052,14
New Brunswick,89900,27-Nov-18,Moncton,E1C7K7,2018,,Full,,3,2,1380,Nov-18,65.14492754,0
New Brunswick,299000,27-Jun-18,Moncton,E1G1W6,1985,,Common (Partially Finished),,4,4,3150,Jun-18,94.92063492,33
New Brunswick,175000,27-Nov-18,St. Stephen,E3L 2M7,1872,"1,743.35 CAD (2018)",Full,0.17 Ac,5,1,2599,Nov-18,67.33358984,146
New Brunswick,368000,27-Nov-18,Moncton,E1C4E7,2018,,,,,,5325,Nov-18,69.10798122,0
New Brunswick,324000,27-Nov-18,Kings,E2S1B8,2018,,,,4,3,780.8249027,Nov-18,414.9457822,0
New Brunswick,107750,27-Nov-18,Richmond,E7M4V8,2005,,None,,,1,780.8249027,Nov-18,137.9950865,13
New Brunswick,270000,27-Nov-18,Fredericton,E3B3H5,2018,,,,,,780.8249027,Nov-18,345.7881518,0
New Brunswick,394900,29-Nov-18,Hanwell,E3C1M9,2015,,,,4,3,780.8249027,Nov-18,505.7471894,3
New Brunswick,239900,27-Nov-18,Moncton,E1C7A2,2018,,Crawl Space (Finished),,4,2,1844,Nov-18,130.0976139,0
New Brunswick,875000,30-Nov-18,Sackville,E4L3G5,1994,,,,,,12325,Nov-18,70.99391481,24
New Brunswick,79900,28-Nov-18,Riverview,E1B1W8,2018,,Common (Finished),,5,2,2184,Nov-18,36.58424908,0
New Brunswick,129900,27-Nov-18,Grand Barachois,E4P8C7,2018,,Common (Unfinished),,3,2,1140,Nov-18,113.9473684,0
New Brunswick,269900,30-Nov-18,Saint John,E2K5G7,1990,,,,4,2,780.8249027,Nov-18,345.6600821,28
New Brunswick,89900,29-Nov-18,York,E6A1R3,1997,,,,3,1,780.8249027,Nov-18,115.1346476,21
New Brunswick,199900,28-Nov-18,Grand Manan,E5G 3H2,1890,,Full,0.53 Ac,3,1,780.8249027,Nov-18,256.011302,128
New Brunswick,114900,30-Nov-18,Westmorland,E4L3A8,2018,,,,3,2,1225,Nov-18,93.79591837,0
New Brunswick,174900,28-Nov-18,Dieppe,E1A0Y8,2009,,Common (Partially Finished),,4,3,2320,Nov-18,75.38793103,9
New Brunswick,1200000,27-Nov-18,Saint Andrews,E5B2H1,2007,,,,3,3,780.8249027,Nov-18,1536.83623,11
New Brunswick,199900,29-Nov-18,Moncton,E1A5P7,1985,,,,8,4,3150,Nov-18,63.46031746,33
New Brunswick,1299000,27-Nov-18,York,E3G2A3,1953,,Full,,3,1,780.8249027,Nov-18,1663.625219,65
New Brunswick,260000,25-Nov-18,Shediac,E4P 0S3,2018,,Full,,2,2,1521,Nov-18,170.9401709,0
New Brunswick,469900,11-Nov-18,Cocagne,E4R 2M6,2000,"4,173.22 CAD (2016)",,5 Ac,5,4,4000,Nov-18,117.475,18
New Brunswick,299900,07-Jun-18,Murray Corner,E4M 3E9,2018,"3,025.09 CAD (2018)",,3.68 Ac,3,1,2307,Jun-18,129.9956654,0
New Brunswick,119900,17-Jun-18,Sackville,E4L 3L8,2018,,,,5,2,2400,Jun-18,49.95833333,0
New Brunswick,124900,29-May-18,Dieppe,E1A1G3,2002,"2,087.51 CAD (2018)",Full,,2,2,1124,May-18,111.1209964,16
New Brunswick,159900,08-Jun-18,Charlotte,E5C 1G1,1995,"1,106.78 CAD (2018)",,,3,1,1008,Jun-18,158.6309524,23
New Brunswick,309900,15-Nov-18,Fredericton,E3B1S4,1934,,,,3,2,780.8249027,Nov-18,396.8879565,84
New Brunswick,69900,21-Nov-18,Miramichi,E1N 2C4,1965,,,0.024 Ac,3,1,1252,Nov-18,55.83067093,53
New Brunswick,215000,14-Sep-18,Moncton,E1G 5M5,2009,"3,259.75 CAD (2018)",Full,0.12 Ac,2,1,1109,Sep-18,193.8683499,9
New Brunswick,299000,22-Aug-18,Sackville,E4L 3C2,2006,"8,155.2 CAD (2018)",Full Finished Basement,3.34 Ac,4,3,2470,Aug-18,121.0526316,12
New Brunswick,154900,10-May-18,Albert,E1J 1Y3,1972,,Full,1.391 Ac,3,2,2292,May-18,67.58289703,46
New Brunswick,119900,28-Nov-18,Saint John,E2K2L1,1972,,,,1,1,780.8249027,Nov-18,153.5555533,46
New Brunswick,19900,27-Jun-18,Campobello Island,E5E 1C1,2018,149 CAD (2017),,,,,780.8249027,Jun-18,25.48586749,0
New Brunswick,99000,19-Sep-18,Charlotte,E5C 2X4,1940,"1,067.06 CAD (2018)",,,4,1,780.8249027,Sep-18,126.788989,78
New Brunswick,329900,12-Oct-18,Miramichi,E1N 4L1,1988,"3,820 CAD (2017)",Walkout,1 Ac,4,2,2550,Oct-18,129.372549,30
New Brunswick,149900,09-Nov-18,Moncton,E1G 0S2,2010,"4,073.99 CAD (2018)",Full,,2,2,1910,Nov-18,78.48167539,8
New Brunswick,179000,17-Jul-18,Charlotte,E5B 3L7,1993,"1,436.65 CAD (2018)",,,3,1,780.8249027,Jul-18,229.2447377,25
New Brunswick,244900,10-Mar-17,Moncton,E1H 3S6,2015,,Full Full Basement With Walk-Out,0.106 Ac,2,2,1300,Mar-17,188.3846154,3
New Brunswick,179900,03-Nov-18,Northumberland,E9E 1L5,2018,"1,413.99 CAD (2018)",,1.941 Ac,3,1,1570,Nov-18,114.5859873,0
New Brunswick,134900,31-Oct-18,Grand Manan,E5G2E3,2018,"1,061 CAD (2018)",Full,0.89 Ac,2,1,1114,Oct-18,121.0951526,0
New Brunswick,169900,24-Apr-18,Riverview,E1B 1Y1,2006,"4,873.75 CAD (2018)",Full,0.115 Ac,4,3,2080,Apr-18,81.68269231,12
New Brunswick,242900,31-Oct-18,York,E3C 1M6,1988,"2,152.32 CAD (2018)",Full,0.99 Ac,3,2,1399,Oct-18,173.6240172,30
New Brunswick,108000,27-Nov-18,Woodstock,E7M6B2,1920,,,,6,2,780.8249027,Nov-18,138.3152607,98
New Brunswick,189900,03-Jan-18,Grand Manan,E5G1H6,1981,"1,468 CAD (2017)",Full,3.8 Ac,3,1,1375,Jan-18,138.1090909,37
New Brunswick,295500,13-Oct-18,Miramichi,E1V 3Z9,2003,"4,026.65 CAD (2018)",Full,2.5 Ac,4,2,780.8249027,Oct-18,378.4459217,15
New Brunswick,48500,01-Aug-17,Beaubassin East,E1G 0H6,2018,529.5 CAD (2017),,1.2 Ac,,,780.8249027,Aug-17,62.11379764,0
New Brunswick,69900,16-Nov-18,Cape Tormentine,E4M 4B7,2018,"1,388.47 CAD (2018)",,1.394 Ac,,,780.8249027,Nov-18,89.52071041,0
New Brunswick,69900,08-Oct-18,Miramichi,E1N 4E3,2018,"1,753 CAD (2018)",Full,2 Ac,3,1,1040,Oct-18,67.21153846,0
New Brunswick,74900,15-Jan-18,Charlotte,E5E 1A9,2018,965 CAD (2017),Full,0.4 Ac,3,1,1100,Jan-18,68.09090909,0
New Brunswick,199900,27-Nov-18,Beaubassin East,E4P8V1,2005,,Full,,4,3,4200,Nov-18,47.5952381,13
New Brunswick,108000,01-Jun-18,Charlotte,E3L 4T3,2018,424 CAD (2017),,1 Ac,2,1,1104,Jun-18,97.82608696,0
New Brunswick,169900,05-Apr-18,Cap-Pele,E4N 2Y7,1976,"1,061.88 CAD (2018)",Full,0.603 Ac,3,1,2120,Apr-18,80.14150943,42
New Brunswick,574900,06-Jun-18,Fredericton,E3G 0E9,2005,"7,358.14 CAD (2018)",Full,0.435 Ac,4,3,1945,Jun-18,295.5784062,13
New Brunswick,150000,17-Oct-18,Fredericton,E3A 6R1,2009,"2,155 CAD (2018)",,,2,1.5,3020,Oct-18,49.66887417,9
New Brunswick,99000,04-Aug-18,Charlotte,E3L 2G1,2018,"1,425.07 CAD (2018)",,,3,2,780.8249027,Aug-18,126.788989,0
New Brunswick,649000,08-Jun-18,Saint Andrews,E5B 1A8,1850,"6,894.13 CAD (2018)",,,3,3,2650,Jun-18,244.9056604,168
New Brunswick,139900,01-Sep-18,Pennfield,E5C 3S9,1976,"1,832.59 CAD (2018)",,,3,1,780.8249027,Sep-18,179.1694905,42
New Brunswick,114900,30-Aug-18,Sackville,E4L 2K3,2018,,,1.95 Ac,4,2,1428,Aug-18,80.46218487,0
New Brunswick,308900,04-Apr-18,Westmorland,E1A7X7,2009,"4,391.02 CAD (2018)",Full,0.168 Ac,3,1,2163,Apr-18,142.8109108,9
New Brunswick,144900,04-Nov-18,Moncton,E1A 3Y2,2018,"1,624.04 CAD (2018)",,,6,1,1824,Nov-18,79.44078947,0
New Brunswick,109900,21-Jun-18,Fredericton,E3A 7G6,1954,"1,949 CAD (2018)",,,4,1,4020,Jun-18,27.33830846,64
New Brunswick,575000,16-Oct-18,Charlotte,E5E 1E4,2018,"4,844.02 CAD (2018)",Crawl,5 Ac,6,3,2100,Oct-18,273.8095238,0
New Brunswick,144900,05-Jul-18,Charlotte,E5G 1K3,1935,792 CAD (2018),Full,0.3 Ac,4,2,1500,Jul-18,96.6,83
New Brunswick,18000,29-Jul-18,Saint Stephen,E3L 4T8,2018,"1,745.12 CAD (2018)",,,1,1,780.8249027,Jul-18,23.05254345,0
New Brunswick,138000,29-Jul-18,Charlotte,E3L 1M3,2013,"2,506.26 CAD (2018)",,,3,1.5,780.8249027,Jul-18,176.7361665,5
New Brunswick,149900,31-Aug-18,Grand Manan,E5G4J1,1976,"2,880 CAD (2017)",Full,0.47 Ac,2,2,1344,Aug-18,111.5327381,42
New Brunswick,299000,12-Sep-18,Charlotte,E3B 1X8,2018,"5,734 CAD (2017)",,0.3 Ac,,,3700,Sep-18,80.81081081,0
New Brunswick,99000,07-Sep-18,Pennfield,E5H 2L6,1948,684.9 CAD (2018),,,3,1,780.8249027,Sep-18,126.788989,70
New Brunswick,79900,08-Jun-18,Charlotte,E5C 2W2,1946,"1,358.08 CAD (2018)",,,3,1,1250,Jun-18,63.92,72
New Brunswick,174900,12-Oct-18,Miramichi,E1V 1R5,1947,"1,929 CAD (2018)",Full,,3,2,1094,Oct-18,159.8720293,71
New Brunswick,59900,07-May-18,Westmorland,E4Z 2X5,1988,436.58 CAD (2018),,0.241 Ac,2,1,728,May-18,82.28021978,30
New Brunswick,85900,12-Oct-18,Northumberland,E4Y 2M2,2018,521 CAD (2018),,,3,1,1120,Oct-18,76.69642857,0
New Brunswick,89900,29-Jun-18,Charlotte,E5H 1N9,1938,697 CAD (2018),,1.12 Ac,2,1,1272,Jun-18,70.67610063,80
New Brunswick,699000,12-Jun-18,Charlotte,E5B 0A9,2006,"3,900.41 CAD (2014)",Walkout Partially Finished,2.15 Ac,3,2,1750,Jun-18,399.4285714,12
New Brunswick,124000,17-Aug-18,Moncton,E1G 2H4,2018,"3,869.43 CAD (2018)",Full,0.054 Ac,3,1,1484,Aug-18,83.55795148,0
New Brunswick,395000,26-Jan-18,Charlotte,E5B 3A6,2012,"2,027 CAD (2017)",Walkout,,3,3,2260,Jan-18,174.7787611,6
New Brunswick,189000,09-Apr-18,Charlotte,E5B 1K7,1918,"2,646 CAD (2018)",Crawl,,8,4,4800,Apr-18,39.375,100
New Brunswick,550000,09-Jun-17,Charlotte,E3L 4J9,2018,"3,330 CAD (2017)",Walkout,5.69 Ac,2,2,1885,Jun-17,291.7771883,0
New Brunswick,115000,16-May-17,Charlotte,E5B 2L7,2018,"1,385 CAD (2015)",,12 Ac,,,780.8249027,May-17,147.2801387,0
New Brunswick,649900,20-Nov-17,Shediac,E4P 1R3,2018,"5,233 CAD (2018)",Slab,2 Ac,3,2,4075,Nov-17,159.4846626,0
New Brunswick,294900,14-Apr-18,Charlotte,E5B 2K6,2000,"2,698.53 CAD (2018)",Full,0.36 Ac,5,2,1400,Apr-18,210.6428571,18
New Brunswick,99900,21-Aug-18,Westmorland,E4M 1V3,2018,113.41 CAD (2018),,14 Ac,,,780.8249027,Aug-18,127.9416162,0
New Brunswick,119900,01-May-17,Moncton,E1E 1A4,1943,"4,014.33 CAD (2017)",Full,0.207 Ac,3,1,1303,May-17,92.01841903,75
New Brunswick,1150000,27-Jul-17,Charlotte,E5B 3X1,2006,"9,711 CAD (2018)",Walkout Additional 1300 Sq.Ft.,1.17 Ac,4,5,2400,Jul-17,479.1666667,12
New Brunswick,299000,11-Jul-18,Charlotte,E5B 1C6,1817,"2,544 CAD (2016)",Full,,5,2,2145,Jul-18,139.3939394,201
New Brunswick,349000,03-Oct-18,St. George,E5C 1W7,1974,"3,105 CAD (2018)",Walkout,6 Ac,3,3,1690,Oct-18,206.5088757,44
New Brunswick,349000,31-Aug-17,Charlotte,E5B 0A2,2009,"3,617 CAD (2017)",Full,3 Ac,3,3,1600,Aug-17,218.125,9
New Brunswick,259900,21-Aug-18,Dieppe,E1A 1N1,1998,"4,983.72 CAD (2018)",Full,0.533 Ac,6,2,2922,Aug-18,88.94592745,20
New Brunswick,139900,22-Aug-18,Moncton,E1C 3N3,2018,"2,272.8 CAD (2018)",,0.115 Ac,5,2,2100,Aug-18,66.61904762,0
New Brunswick,269900,07-Jan-18,Riverview,E1B 2B4,2015,"4,323.61 CAD (2016)",Full,0.115 Ac,3,3,2250,Jan-18,119.9555556,3
New Brunswick,174900,24-Jul-18,Richibucto,E4W 4E4,2018,"1,304.94 CAD (2018)",,,3,2,3200,Jul-18,54.65625,0
New Brunswick,339000,13-Mar-17,Charlotte,E5B 3X5,2018,,Full,,2,3,1400,Mar-17,242.1428571,0
New Brunswick,118998,30-Nov-18,Charlotte,E5B 2Z1,1969,"1,317.53 CAD (2018)",Full,1.27 Ac,4,1,1180,Nov-18,100.8457627,49
New Brunswick,375000,30-Nov-18,Charlotte,E5B 3S8,2018,"6,293.55 CAD (2022)",Walkout,,,,780.8249027,Nov-18,480.261322,0
New Brunswick,94900,26-Mar-18,Riverview,E1B 3Y8,2018,"1,501.08 CAD (2018)",,,2,1,780.8249027,Mar-18,121.5381319,0
New Brunswick,35000,07-Jan-18,Kent County,E4S1A3,2018,172.93 CAD (2016),,15 Ac,1,1,595,Jan-18,58.82352941,0
New Brunswick,169900,27-Nov-18,New Maryland,E3C1J5,1983,,,,4,2,780.8249027,Nov-18,217.5903963,35
New Brunswick,199900,27-Nov-18,Beaubassin East,E4P8V1,2005,,Full,,4,3,4200,Nov-18,47.5952381,13
New Brunswick,399900,27-Nov-18,Moncton,E1G5L5,2007,,Full (Partially Finished),,4,4,2310,Nov-18,173.1168831,11
New Brunswick,279900,28-Nov-18,Rothesay,E2H1E9,1965,,,0.533 Ac,3,3,780.8249027,Nov-18,358.4670507,53
New Brunswick,82500,27-Nov-18,Victoria,E3Z1W2,1967,,,,4,2,780.8249027,Nov-18,105.6574908,51
New Brunswick,24900,30-Nov-18,Carleton County,E7K2C7,2018,,,,2,1,780.8249027,Nov-18,31.88935178,0
New Brunswick,329000,30-Nov-18,Beaubassin East,E4N1M6,1992,,Crawl Space,,3,2,1400,Nov-18,235,26
New Brunswick,89000,19-Sep-18,Charlotte,E5B 3C1,2018,610.83 CAD (2018),Crawl,,2,1,640,Sep-18,139.0625,0
New Brunswick,219000,19-Sep-18,Charlotte,E5B 1J1,2018,"1,835.49 CAD (2016)",Full,,4,2,1900,Sep-18,115.2631579,0
New Brunswick,199000,19-Sep-18,Charlotte,E3L 4P2,2003,"1,647.45 CAD (2018)",Walkout,,3,2,1483,Sep-18,134.1874579,15
New Brunswick,275000,03-Oct-18,St. George,E5C 2A9,1980,"1,514 CAD (2014)",Crawl,3 Ac,2,1,1100,Oct-18,250,38
New Brunswick,107500,16-Aug-18,Moncton,E1G1T7,2018,"1,770.91 CAD (2018)",Full,0.136 Ac,3,1,1126,Aug-18,95.47069272,0
New Brunswick,119900,30-Apr-18,Port Elgin,E4M 1M1,2018,"2,158.87 CAD (2018)",,0.034 Ac,4,3,2943,Apr-18,40.74074074,0
Prince Edward Island,189900,27-Nov-18,Kensington,C0B1M0,1922,,,0.35 Ac,3,2,780.8249027,Nov-18,243.2043334,96
Prince Edward Island,348000,27-Nov-18,Pleasant View,C0B1Z0,1998,,Full (Finished),,4,3,780.8249027,Nov-18,445.6825068,20
Prince Edward Island,398000,28-Nov-18,Charlottetown,C1E0J2,2018,,,0.17 Ac,4,3,2450,Nov-18,162.4489796,0
Prince Edward Island,365000,28-Nov-18,Charlottetown,C1A6X4,1991,,Full Fully Developed,0.23 Ac,,2,2750,Nov-18,132.7272727,27
Prince Edward Island,695000,29-Nov-18,North Rustico,C0A1N0,2018,,,1.26 Ac,,,780.8249027,Nov-18,890.0843167,0
Prince Edward Island,349999,27-Nov-18,North Rustico,C0A1N0,2003,,Full (Finished),0.37 Ac,5,3,780.8249027,Nov-18,448.2426198,15
Prince Edward Island,18995,03-Aug-18,Millcove,C0A1T0,2018,,,,,,780.8249027,Aug-18,24.32683683,0
Prince Edward Island,889000,18-Oct-18,Clyde River,C0A1H1,2014,,Walkout,,3,3,1960,Oct-18,453.5714286,4
Prince Edward Island,275000,11-Sep-16,Lower Montague,C0A 1R0,1995,"5,063.67 CAD (2018)",,112 Ac,2,1,780.8249027,Sep-16,352.1916361,23
Prince Edward Island,224900,27-Nov-18,Mill River East,C0B1B0,1971,,,0.22 Ac,2,2,780.8249027,Nov-18,288.0287235,47
